trip_id,arrival_time,departure_time,stop_id,stop_sequence
trip_1B_weekday_033,21:34:00,21:34:00,hessing_kliniken,2
trip_1B_weekday_033,21:36:00,21:36:00,goeggingen_rathaus,3
trip_1B_weekday_033,21:38:00,21:38:00,klausenberg,4
trip_1B_weekday_033,21:40:00,21:40:00,maria_stern,5
trip_1B_weekday_033,21:42:00,21:42:00,bergstr,6
trip_1B_weekday_033,21:44:00,21:44:00,burgfrieden,7
trip_1B_weekday_033,21:46:00,21:46:00,polizeipraesidium,8
trip_1B_weekday_033,21:48:00,21:48:00,kongress_park,9
trip_1B_weekday_033,21:50:00,21:50:00,frohsinnstr,10
trip_1B_weekday_033,21:52:00,21:52:00,koenigsplatz,11
trip_1B_weekday_033,21:54:00,21:54:00,moritzplatz,12
trip_1B_weekday_033,21:56:00,21:56:00,rathausplatz,13
trip_1B_weekday_033,21:58:00,21:58:00,pilgerhausstr,14
trip_1B_weekday_033,22:00:00,22:00:00,fuggerei,15
trip_1B_weekday_033,22:02:00,22:02:00,jakobertor,16
trip_1B_weekday_033,22:04:00,22:04:00,berliner_allee,17
trip_1B_weekday_033,22:06:00,22:06:00,ulrichsbruecke,18
trip_1B_weekday_033,22:08:00,22:08:00,lechhausen_schloessle,19
trip_1B_weekday_033,22:10:00,22:10:00,schleiermacherstr,20
trip_1B_weekday_033,22:12:00,22:12:00,kulturstr,21
trip_1B_weekday_033,22:14:00,22:14:00,curtiusstr,22
trip_1B_weekday_033,22:16:00,22:16:00,kuka_partnachweg,23
trip_1B_weekday_033,22:18:00,22:18:00,lechhausen_ostfr,24
trip_1B_weekday_034,22:02:00,22:02:00,goeggingen,1
trip_1B_weekday_034,22:04:00,22:04:00,hessing_kliniken,2
trip_1B_weekday_034,22:06:00,22:06:00,goeggingen_rathaus,3
trip_1B_weekday_034,22:08:00,22:08:00,klausenberg,4
trip_1B_weekday_034,22:10:00,22:10:00,maria_stern,5
trip_1B_weekday_034,22:12:00,22:12:00,bergstr,6
trip_1B_weekday_034,22:14:00,22:14:00,burgfrieden,7
trip_1B_weekday_034,22:16:00,22:16:00,polizeipraesidium,8
trip_1B_weekday_034,22:18:00,22:18:00,kongress_park,9
trip_1B_weekday_034,22:20:00,22:20:00,frohsinnstr,10
trip_1B_weekday_034,22:22:00,22:22:00,koenigsplatz,11
trip_1B_weekday_034,22:24:00,22:24:00,moritzplatz,12
trip_1B_weekday_034,22:26:00,22:26:00,rathausplatz,13
trip_1B_weekday_034,22:28:00,22:28:00,pilgerhausstr,14
trip_1B_weekday_034,22:30:00,22:30:00,fuggerei,15
trip_1B_weekday_034,22:32:00,22:32:00,jakobertor,16
trip_1B_weekday_034,22:34:00,22:34:00,berliner_allee,17
trip_1B_weekday_034,22:36:00,22:36:00,ulrichsbruecke,18
trip_1B_weekday_034,22:38:00,22:38:00,lechhausen_schloessle,19
trip_1B_weekday_034,22:40:00,22:40:00,schleiermacherstr,20
trip_1B_weekday_034,22:42:00,22:42:00,kulturstr,21
trip_1B_weekday_034,22:44:00,22:44:00,curtiusstr,22
trip_1B_weekday_034,22:46:00,22:46:00,kuka_partnachweg,23
trip_1B_weekday_034,22:48:00,22:48:00,lechhausen_ostfr,24
trip_1B_weekday_035,22:32:00,22:32:00,goeggingen,1
trip_1B_weekday_035,22:34:00,22:34:00,hessing_kliniken,2
trip_1B_weekday_035,22:36:00,22:36:00,goeggingen_rathaus,3
trip_1B_weekday_035,22:38:00,22:38:00,klausenberg,4
trip_1B_weekday_035,22:40:00,22:40:00,maria_stern,5
trip_1B_weekday_035,22:42:00,22:42:00,bergstr,6
trip_1B_weekday_035,22:44:00,22:44:00,burgfrieden,7
trip_1B_weekday_035,22:46:00,22:46:00,polizeipraesidium,8
trip_1B_weekday_035,22:48:00,22:48:00,kongress_park,9
trip_1B_weekday_035,22:50:00,22:50:00,frohsinnstr,10
trip_1B_weekday_035,22:52:00,22:52:00,koenigsplatz,11
trip_1B_weekday_035,22:54:00,22:54:00,moritzplatz,12
trip_1B_weekday_035,22:56:00,22:56:00,rathausplatz,13
trip_1B_weekday_035,22:58:00,22:58:00,pilgerhausstr,14
trip_1B_weekday_035,23:00:00,23:00:00,fuggerei,15
trip_1B_weekday_035,23:02:00,23:02:00,jakobertor,16
trip_1B_weekday_035,23:04:00,23:04:00,berliner_allee,17
trip_1B_weekday_035,23:06:00,23:06:00,ulrichsbruecke,18
trip_1B_weekday_035,23:08:00,23:08:00,lechhausen_schloessle,19
trip_1B_weekday_035,23:10:00,23:10:00,schleiermacherstr,20
trip_1B_weekday_035,23:12:00,23:12:00,kulturstr,21
trip_1B_weekday_035,23:14:00,23:14:00,curtiusstr,22
trip_1B_weekday_035,23:16:00,23:16:00,kuka_partnachweg,23
trip_1B_weekday_035,23:18:00,23:18:00,lechhausen_ostfr,24
trip_1B_weekday_036,23:02:00,23:02:00,goeggingen,1
trip_1B_weekday_036,23:04:00,23:04:00,hessing_kliniken,2
trip_1B_weekday_036,23:06:00,23:06:00,goeggingen_rathaus,3
trip_1B_weekday_036,23:08:00,23:08:00,klausenberg,4
trip_1B_weekday_036,23:10:00,23:10:00,maria_stern,5
trip_1B_weekday_036,23:12:00,23:12:00,bergstr,6
trip_1B_weekday_036,23:14:00,23:14:00,burgfrieden,7
trip_1B_weekday_036,23:16:00,23:16:00,polizeipraesidium,8
trip_1B_weekday_036,23:18:00,23:18:00,kongress_park,9
trip_1B_weekday_036,23:20:00,23:20:00,frohsinnstr,10
trip_1B_weekday_036,23:22:00,23:22:00,koenigsplatz,11
trip_1B_weekday_036,23:24:00,23:24:00,moritzplatz,12
trip_1B_weekday_036,23:26:00,23:26:00,rathausplatz,13
trip_1B_weekday_036,23:28:00,23:28:00,pilgerhausstr,14
trip_1B_weekday_036,23:30:00,23:30:00,fuggerei,15
trip_1B_weekday_036,23:32:00,23:32:00,jakobertor,16
trip_1B_weekday_036,23:34:00,23:34:00,berliner_allee,17
trip_1B_weekday_036,23:36:00,23:36:00,ulrichsbruecke,18
trip_1B_weekday_036,23:38:00,23:38:00,lechhausen_schloessle,19
trip_1B_weekday_036,23:40:00,23:40:00,schleiermacherstr,20
trip_1B_weekday_036,23:42:00,23:42:00,kulturstr,21
trip_1B_weekday_036,23:44:00,23:44:00,curtiusstr,22
trip_1B_weekday_036,23:46:00,23:46:00,kuka_partnachweg,23
trip_1B_weekday_036,23:48:00,23:48:00,lechhausen_ostfr,24
trip_2A_saturday_001,05:32:00,05:32:00,augsburg_west,1
trip_2A_saturday_001,05:34:00,05:34:00,uniklinik_bkh,2
trip_2A_saturday_001,05:36:00,05:36:00,stenglinstr,3
trip_2A_saturday_001,05:38:00,05:38:00,neusaesser_str,4
trip_2A_saturday_001,05:40:00,05:40:00,kriegshaber,5
trip_2A_saturday_001,05:42:00,05:42:00,schaertlstr,6
trip_2A_saturday_001,05:44:00,05:44:00,heimgarten,7
trip_2A_saturday_001,05:46:00,05:46:00,st_thaddaeus,8
trip_2A_saturday_001,05:48:00,05:48:00,oberhausen_bf,9
trip_2A_saturday_001,05:50:00,05:50:00,wertachbruecke,10
trip_2A_saturday_001,05:52:00,05:52:00,senkelbach,11
trip_2A_saturday_001,05:54:00,05:54:00,fischertor,12
trip_2A_saturday_001,05:56:00,05:56:00,mozarthaus,13
trip_2A_saturday_001,05:58:00,05:58:00,dom_stadtwerke,14
trip_2A_saturday_001,06:00:00,06:00:00,rathausplatz,15
trip_2A_saturday_001,06:02:00,06:02:00,moritzplatz,16
trip_2A_saturday_001,06:04:00,06:04:00,koenigsplatz,17
trip_2A_saturday_001,06:06:00,06:06:00,th_heuss_platz_ihk,18
trip_2A_saturday_001,06:08:00,06:08:00,rotes_tor,19
trip_2A_saturday_001,06:10:00,06:10:00,haunstetter_str,20
trip_2A_saturday_001,06:12:00,06:12:00,schertlinstr,21
trip_2A_saturday_001,06:14:00,06:14:00,berufsschule,22
trip_2A_saturday_001,06:16:00,06:16:00,sportanlage_sued,23
trip_2A_saturday_001,06:18:00,06:18:00,beim_duerren_ast,24
trip_2A_saturday_001,06:20:00,06:20:00,volkssiedlung,25
trip_2A_saturday_001,06:22:00,06:22:00,baugenossenschaft,26
trip_2A_saturday_001,06:24:00,06:24:00,hoetzelstr,27
trip_2A_saturday_001,06:26:00,06:26:00,haunstetten_nord,28
trip_2A_saturday_002,06:02:00,06:02:00,augsburg_west,1
trip_2A_saturday_002,06:04:00,06:04:00,uniklinik_bkh,2
trip_2A_saturday_002,06:06:00,06:06:00,stenglinstr,3
trip_2A_saturday_002,06:08:00,06:08:00,neusaesser_str,4
trip_2A_saturday_002,06:10:00,06:10:00,kriegshaber,5
trip_2A_saturday_002,06:12:00,06:12:00,schaertlstr,6
trip_2A_saturday_002,06:14:00,06:14:00,heimgarten,7
trip_2A_saturday_002,06:16:00,06:16:00,st_thaddaeus,8
trip_2A_saturday_002,06:18:00,06:18:00,oberhausen_bf,9
trip_2A_saturday_002,06:20:00,06:20:00,wertachbruecke,10
trip_2A_saturday_002,06:22:00,06:22:00,senkelbach,11
trip_2A_saturday_002,06:24:00,06:24:00,fischertor,12
trip_2A_saturday_002,06:26:00,06:26:00,mozarthaus,13
trip_2A_saturday_002,06:28:00,06:28:00,dom_stadtwerke,14
trip_2A_saturday_002,06:30:00,06:30:00,rathausplatz,15
trip_2A_saturday_002,06:32:00,06:32:00,moritzplatz,16
trip_2A_saturday_002,06:34:00,06:34:00,koenigsplatz,17
trip_2A_saturday_002,06:36:00,06:36:00,th_heuss_platz_ihk,18
trip_2A_saturday_002,06:38:00,06:38:00,rotes_tor,19
trip_2A_saturday_002,06:40:00,06:40:00,haunstetter_str,20
trip_2A_saturday_002,06:42:00,06:42:00,schertlinstr,21
trip_2A_saturday_002,06:44:00,06:44:00,berufsschule,22
trip_2A_saturday_002,06:46:00,06:46:00,sportanlage_sued,23
trip_2A_saturday_002,06:48:00,06:48:00,beim_duerren_ast,24
trip_2A_saturday_002,06:50:00,06:50:00,volkssiedlung,25
trip_2A_saturday_002,06:52:00,06:52:00,baugenossenschaft,26
trip_2A_saturday_002,06:54:00,06:54:00,hoetzelstr,27
trip_2A_saturday_002,06:56:00,06:56:00,haunstetten_nord,28
trip_2A_saturday_003,06:32:00,06:32:00,augsburg_west,1
trip_2A_saturday_003,06:34:00,06:34:00,uniklinik_bkh,2
trip_2A_saturday_003,06:36:00,06:36:00,stenglinstr,3
trip_2A_saturday_003,06:38:00,06:38:00,neusaesser_str,4
trip_2A_saturday_003,06:40:00,06:40:00,kriegshaber,5
trip_2A_saturday_003,06:42:00,06:42:00,schaertlstr,6
trip_2A_saturday_003,06:44:00,06:44:00,heimgarten,7
trip_2A_saturday_003,06:46:00,06:46:00,st_thaddaeus,8
trip_2A_saturday_003,06:48:00,06:48:00,oberhausen_bf,9
trip_2A_saturday_003,06:50:00,06:50:00,wertachbruecke,10
trip_2A_saturday_003,06:52:00,06:52:00,senkelbach,11
trip_2A_saturday_003,06:54:00,06:54:00,fischertor,12
trip_2A_saturday_003,06:56:00,06:56:00,mozarthaus,13
trip_2A_saturday_003,06:58:00,06:58:00,dom_stadtwerke,14
trip_2A_saturday_003,07:00:00,07:00:00,rathausplatz,15
trip_2A_saturday_003,07:02:00,07:02:00,moritzplatz,16
trip_2A_saturday_003,07:04:00,07:04:00,koenigsplatz,17
trip_2A_saturday_003,07:06:00,07:06:00,th_heuss_platz_ihk,18
trip_2A_saturday_003,07:08:00,07:08:00,rotes_tor,19
trip_2A_saturday_003,07:10:00,07:10:00,haunstetter_str,20
trip_2A_saturday_003,07:12:00,07:12:00,schertlinstr,21
trip_2A_saturday_003,07:14:00,07:14:00,berufsschule,22
trip_2A_saturday_003,07:16:00,07:16:00,sportanlage_sued,23
trip_2A_saturday_003,07:18:00,07:18:00,beim_duerren_ast,24
trip_2A_saturday_003,07:20:00,07:20:00,volkssiedlung,25
trip_2A_saturday_003,07:22:00,07:22:00,baugenossenschaft,26
trip_2A_saturday_003,07:24:00,07:24:00,hoetzelstr,27
trip_2A_saturday_003,07:26:00,07:26:00,haunstetten_nord,28
trip_2A_saturday_004,07:02:00,07:02:00,augsburg_west,1
trip_2A_saturday_004,07:04:00,07:04:00,uniklinik_bkh,2
trip_2A_saturday_004,07:06:00,07:06:00,stenglinstr,3
trip_2A_saturday_004,07:08:00,07:08:00,neusaesser_str,4
trip_2A_saturday_004,07:10:00,07:10:00,kriegshaber,5
trip_2A_saturday_004,07:12:00,07:12:00,schaertlstr,6
trip_2A_saturday_004,07:14:00,07:14:00,heimgarten,7
trip_2A_saturday_004,07:16:00,07:16:00,st_thaddaeus,8
trip_2A_saturday_004,07:18:00,07:18:00,oberhausen_bf,9
trip_2A_saturday_004,07:20:00,07:20:00,wertachbruecke,10
trip_2A_saturday_004,07:22:00,07:22:00,senkelbach,11
trip_2A_saturday_004,07:24:00,07:24:00,fischertor,12
trip_2A_saturday_004,07:26:00,07:26:00,mozarthaus,13
trip_2A_saturday_004,07:28:00,07:28:00,dom_stadtwerke,14
trip_2A_saturday_004,07:30:00,07:30:00,rathausplatz,15
trip_2A_saturday_004,07:32:00,07:32:00,moritzplatz,16
trip_2A_saturday_004,07:34:00,07:34:00,koenigsplatz,17
trip_2A_saturday_004,07:36:00,07:36:00,th_heuss_platz_ihk,18
trip_2A_saturday_004,07:38:00,07:38:00,rotes_tor,19
trip_2A_saturday_004,07:40:00,07:40:00,haunstetter_str,20
trip_2A_saturday_004,07:42:00,07:42:00,schertlinstr,21
trip_2A_saturday_004,07:44:00,07:44:00,berufsschule,22
trip_2A_saturday_004,07:46:00,07:46:00,sportanlage_sued,23
trip_2A_saturday_004,07:48:00,07:48:00,beim_duerren_ast,24
trip_2A_saturday_004,07:50:00,07:50:00,volkssiedlung,25
trip_2A_saturday_004,07:52:00,07:52:00,baugenossenschaft,26
trip_2A_saturday_004,07:54:00,07:54:00,hoetzelstr,27
trip_2A_saturday_004,07:56:00,07:56:00,haunstetten_nord,28
trip_2A_saturday_005,07:32:00,07:32:00,augsburg_west,1
trip_2A_saturday_005,07:34:00,07:34:00,uniklinik_bkh,2
trip_2A_saturday_005,07:36:00,07:36:00,stenglinstr,3
trip_2A_saturday_005,07:38:00,07:38:00,neusaesser_str,4
trip_2A_saturday_005,07:40:00,07:40:00,kriegshaber,5
trip_2A_saturday_005,07:42:00,07:42:00,schaertlstr,6
trip_2A_saturday_005,07:44:00,07:44:00,heimgarten,7
trip_2A_saturday_005,07:46:00,07:46:00,st_thaddaeus,8
trip_2A_saturday_005,07:48:00,07:48:00,oberhausen_bf,9
trip_2A_saturday_005,07:50:00,07:50:00,wertachbruecke,10
trip_2A_saturday_005,07:52:00,07:52:00,senkelbach,11
trip_2A_saturday_005,07:54:00,07:54:00,fischertor,12
trip_2A_saturday_005,07:56:00,07:56:00,mozarthaus,13
trip_2A_saturday_005,07:58:00,07:58:00,dom_stadtwerke,14
trip_2A_saturday_005,08:00:00,08:00:00,rathausplatz,15
trip_2A_saturday_005,08:02:00,08:02:00,moritzplatz,16
trip_2A_saturday_005,08:04:00,08:04:00,koenigsplatz,17
trip_2A_saturday_005,08:06:00,08:06:00,th_heuss_platz_ihk,18
trip_2A_saturday_005,08:08:00,08:08:00,rotes_tor,19
trip_2A_saturday_005,08:10:00,08:10:00,haunstetter_str,20
trip_2A_saturday_005,08:12:00,08:12:00,schertlinstr,21
trip_2A_saturday_005,08:14:00,08:14:00,berufsschule,22
trip_2A_saturday_005,08:16:00,08:16:00,sportanlage_sued,23
trip_2A_saturday_005,08:18:00,08:18:00,beim_duerren_ast,24
trip_2A_saturday_005,08:20:00,08:20:00,volkssiedlung,25
trip_2A_saturday_005,08:22:00,08:22:00,baugenossenschaft,26
trip_2A_saturday_005,08:24:00,08:24:00,hoetzelstr,27
trip_2A_saturday_005,08:26:00,08:26:00,haunstetten_nord,28
trip_2A_saturday_006,08:02:00,08:02:00,augsburg_west,1
trip_2A_saturday_006,08:04:00,08:04:00,uniklinik_bkh,2
trip_2A_saturday_006,08:06:00,08:06:00,stenglinstr,3
trip_2A_saturday_006,08:08:00,08:08:00,neusaesser_str,4
trip_2A_saturday_006,08:10:00,08:10:00,kriegshaber,5
trip_2A_saturday_006,08:12:00,08:12:00,schaertlstr,6
trip_2A_saturday_006,08:14:00,08:14:00,heimgarten,7
trip_2A_saturday_006,08:16:00,08:16:00,st_thaddaeus,8
trip_2A_saturday_006,08:18:00,08:18:00,oberhausen_bf,9
trip_2A_saturday_006,08:20:00,08:20:00,wertachbruecke,10
trip_2A_saturday_006,08:22:00,08:22:00,senkelbach,11
trip_2A_saturday_006,08:24:00,08:24:00,fischertor,12
trip_2A_saturday_006,08:26:00,08:26:00,mozarthaus,13
trip_2A_saturday_006,08:28:00,08:28:00,dom_stadtwerke,14
trip_2A_saturday_006,08:30:00,08:30:00,rathausplatz,15
trip_2A_saturday_006,08:32:00,08:32:00,moritzplatz,16
trip_2A_saturday_006,08:34:00,08:34:00,koenigsplatz,17
trip_2A_saturday_006,08:36:00,08:36:00,th_heuss_platz_ihk,18
trip_2A_saturday_006,08:38:00,08:38:00,rotes_tor,19
trip_2A_saturday_006,08:40:00,08:40:00,haunstetter_str,20
trip_2A_saturday_006,08:42:00,08:42:00,schertlinstr,21
trip_2A_saturday_006,08:44:00,08:44:00,berufsschule,22
trip_2A_saturday_006,08:46:00,08:46:00,sportanlage_sued,23
trip_2A_saturday_006,08:48:00,08:48:00,beim_duerren_ast,24
trip_2A_saturday_006,08:50:00,08:50:00,volkssiedlung,25
trip_2A_saturday_006,08:52:00,08:52:00,baugenossenschaft,26
trip_2A_saturday_006,08:54:00,08:54:00,hoetzelstr,27
trip_2A_saturday_006,08:56:00,08:56:00,haunstetten_nord,28
trip_2A_saturday_007,08:32:00,08:32:00,augsburg_west,1
trip_2A_saturday_007,08:34:00,08:34:00,uniklinik_bkh,2
trip_2A_saturday_007,08:36:00,08:36:00,stenglinstr,3
trip_2A_saturday_007,08:38:00,08:38:00,neusaesser_str,4
trip_2A_saturday_007,08:40:00,08:40:00,kriegshaber,5
trip_2A_saturday_007,08:42:00,08:42:00,schaertlstr,6
trip_2A_saturday_007,08:44:00,08:44:00,heimgarten,7
trip_2A_saturday_007,08:46:00,08:46:00,st_thaddaeus,8
trip_2A_saturday_007,08:48:00,08:48:00,oberhausen_bf,9
trip_2A_saturday_007,08:50:00,08:50:00,wertachbruecke,10
trip_2A_saturday_007,08:52:00,08:52:00,senkelbach,11
trip_2A_saturday_007,08:54:00,08:54:00,fischertor,12
trip_2A_saturday_007,08:56:00,08:56:00,mozarthaus,13
trip_2A_saturday_007,08:58:00,08:58:00,dom_stadtwerke,14
trip_2A_saturday_007,09:00:00,09:00:00,rathausplatz,15
trip_2A_saturday_007,09:02:00,09:02:00,moritzplatz,16
trip_2A_saturday_007,09:04:00,09:04:00,koenigsplatz,17
trip_2A_saturday_007,09:06:00,09:06:00,th_heuss_platz_ihk,18
trip_2A_saturday_007,09:08:00,09:08:00,rotes_tor,19
trip_2A_saturday_007,09:10:00,09:10:00,haunstetter_str,20
trip_2A_saturday_007,09:12:00,09:12:00,schertlinstr,21
trip_2A_saturday_007,09:14:00,09:14:00,berufsschule,22
trip_2A_saturday_007,09:16:00,09:16:00,sportanlage_sued,23
trip_2A_saturday_007,09:18:00,09:18:00,beim_duerren_ast,24
trip_2A_saturday_007,09:20:00,09:20:00,volkssiedlung,25
trip_2A_saturday_007,09:22:00,09:22:00,baugenossenschaft,26
trip_2A_saturday_007,09:24:00,09:24:00,hoetzelstr,27
trip_2A_saturday_007,09:26:00,09:26:00,haunstetten_nord,28
trip_2A_saturday_008,09:02:00,09:02:00,augsburg_west,1
trip_2A_saturday_008,09:04:00,09:04:00,uniklinik_bkh,2
trip_2A_saturday_008,09:06:00,09:06:00,stenglinstr,3
trip_2A_saturday_008,09:08:00,09:08:00,neusaesser_str,4
trip_2A_saturday_008,09:10:00,09:10:00,kriegshaber,5
trip_2A_saturday_008,09:12:00,09:12:00,schaertlstr,6
trip_2A_saturday_008,09:14:00,09:14:00,heimgarten,7
trip_2A_saturday_008,09:16:00,09:16:00,st_thaddaeus,8
trip_2A_saturday_008,09:18:00,09:18:00,oberhausen_bf,9
trip_2A_saturday_008,09:20:00,09:20:00,wertachbruecke,10
trip_2A_saturday_008,09:22:00,09:22:00,senkelbach,11
trip_2A_saturday_008,09:24:00,09:24:00,fischertor,12
trip_2A_saturday_008,09:26:00,09:26:00,mozarthaus,13
trip_2A_saturday_008,09:28:00,09:28:00,dom_stadtwerke,14
trip_2A_saturday_008,09:30:00,09:30:00,rathausplatz,15
trip_2A_saturday_008,09:32:00,09:32:00,moritzplatz,16
trip_2A_saturday_008,09:34:00,09:34:00,koenigsplatz,17
trip_2A_saturday_008,09:36:00,09:36:00,th_heuss_platz_ihk,18
trip_2A_saturday_008,09:38:00,09:38:00,rotes_tor,19
trip_2A_saturday_008,09:40:00,09:40:00,haunstetter_str,20
trip_2A_saturday_008,09:42:00,09:42:00,schertlinstr,21
trip_2A_saturday_008,09:44:00,09:44:00,berufsschule,22
trip_2A_saturday_008,09:46:00,09:46:00,sportanlage_sued,23
trip_2A_saturday_008,09:48:00,09:48:00,beim_duerren_ast,24
trip_2A_saturday_008,09:50:00,09:50:00,volkssiedlung,25
trip_2A_saturday_008,09:52:00,09:52:00,baugenossenschaft,26
trip_2A_saturday_008,09:54:00,09:54:00,hoetzelstr,27
trip_2A_saturday_008,09:56:00,09:56:00,haunstetten_nord,28
trip_2A_saturday_009,09:32:00,09:32:00,augsburg_west,1
trip_2A_saturday_009,09:34:00,09:34:00,uniklinik_bkh,2
trip_2A_saturday_009,09:36:00,09:36:00,stenglinstr,3
trip_2A_saturday_009,09:38:00,09:38:00,neusaesser_str,4
trip_2A_saturday_009,09:40:00,09:40:00,kriegshaber,5
trip_2A_saturday_009,09:42:00,09:42:00,schaertlstr,6
trip_2A_saturday_009,09:44:00,09:44:00,heimgarten,7
trip_2A_saturday_009,09:46:00,09:46:00,st_thaddaeus,8
trip_2A_saturday_009,09:48:00,09:48:00,oberhausen_bf,9
trip_2A_saturday_009,09:50:00,09:50:00,wertachbruecke,10
trip_2A_saturday_009,09:52:00,09:52:00,senkelbach,11
trip_2A_saturday_009,09:54:00,09:54:00,fischertor,12
trip_2A_saturday_009,09:56:00,09:56:00,mozarthaus,13
trip_2A_saturday_009,09:58:00,09:58:00,dom_stadtwerke,14
trip_2A_saturday_009,10:00:00,10:00:00,rathausplatz,15
trip_2A_saturday_009,10:02:00,10:02:00,moritzplatz,16
trip_2A_saturday_009,10:04:00,10:04:00,koenigsplatz,17
trip_2A_saturday_009,10:06:00,10:06:00,th_heuss_platz_ihk,18
trip_2A_saturday_009,10:08:00,10:08:00,rotes_tor,19
trip_2A_saturday_009,10:10:00,10:10:00,haunstetter_str,20
trip_2A_saturday_009,10:12:00,10:12:00,schertlinstr,21
trip_2A_saturday_009,10:14:00,10:14:00,berufsschule,22
trip_2A_saturday_009,10:16:00,10:16:00,sportanlage_sued,23
trip_2A_saturday_009,10:18:00,10:18:00,beim_duerren_ast,24
trip_2A_saturday_009,10:20:00,10:20:00,volkssiedlung,25
trip_2A_saturday_009,10:22:00,10:22:00,baugenossenschaft,26
trip_2A_saturday_009,10:24:00,10:24:00,hoetzelstr,27
trip_2A_saturday_009,10:26:00,10:26:00,haunstetten_nord,28
trip_2A_saturday_010,10:02:00,10:02:00,augsburg_west,1
trip_2A_saturday_010,10:04:00,10:04:00,uniklinik_bkh,2
trip_2A_saturday_010,10:06:00,10:06:00,stenglinstr,3
trip_2A_saturday_010,10:08:00,10:08:00,neusaesser_str,4
trip_2A_saturday_010,10:10:00,10:10:00,kriegshaber,5
trip_2A_saturday_010,10:12:00,10:12:00,schaertlstr,6
trip_2A_saturday_010,10:14:00,10:14:00,heimgarten,7
trip_2A_saturday_010,10:16:00,10:16:00,st_thaddaeus,8
trip_2A_saturday_010,10:18:00,10:18:00,oberhausen_bf,9
trip_2A_saturday_010,10:20:00,10:20:00,wertachbruecke,10
trip_2A_saturday_010,10:22:00,10:22:00,senkelbach,11
trip_2A_saturday_010,10:24:00,10:24:00,fischertor,12
trip_2A_saturday_010,10:26:00,10:26:00,mozarthaus,13
trip_2A_saturday_010,10:28:00,10:28:00,dom_stadtwerke,14
trip_2A_saturday_010,10:30:00,10:30:00,rathausplatz,15
trip_2A_saturday_010,10:32:00,10:32:00,moritzplatz,16
trip_2A_saturday_010,10:34:00,10:34:00,koenigsplatz,17
trip_2A_saturday_010,10:36:00,10:36:00,th_heuss_platz_ihk,18
trip_2A_saturday_010,10:38:00,10:38:00,rotes_tor,19
trip_2A_saturday_010,10:40:00,10:40:00,haunstetter_str,20
trip_2A_saturday_010,10:42:00,10:42:00,schertlinstr,21
trip_2A_saturday_010,10:44:00,10:44:00,berufsschule,22
trip_2A_saturday_010,10:46:00,10:46:00,sportanlage_sued,23
trip_2A_saturday_010,10:48:00,10:48:00,beim_duerren_ast,24
trip_2A_saturday_010,10:50:00,10:50:00,volkssiedlung,25
trip_2A_saturday_010,10:52:00,10:52:00,baugenossenschaft,26
trip_2A_saturday_010,10:54:00,10:54:00,hoetzelstr,27
trip_2A_saturday_010,10:56:00,10:56:00,haunstetten_nord,28
trip_2A_saturday_011,10:32:00,10:32:00,augsburg_west,1
trip_2A_saturday_011,10:34:00,10:34:00,uniklinik_bkh,2
trip_2A_saturday_011,10:36:00,10:36:00,stenglinstr,3
trip_2A_saturday_011,10:38:00,10:38:00,neusaesser_str,4
trip_2A_saturday_011,10:40:00,10:40:00,kriegshaber,5
trip_2A_saturday_011,10:42:00,10:42:00,schaertlstr,6
trip_2A_saturday_011,10:44:00,10:44:00,heimgarten,7
trip_2A_saturday_011,10:46:00,10:46:00,st_thaddaeus,8
trip_2A_saturday_011,10:48:00,10:48:00,oberhausen_bf,9
trip_2A_saturday_011,10:50:00,10:50:00,wertachbruecke,10
trip_2A_saturday_011,10:52:00,10:52:00,senkelbach,11
trip_2A_saturday_011,10:54:00,10:54:00,fischertor,12
trip_2A_saturday_011,10:56:00,10:56:00,mozarthaus,13
trip_2A_saturday_011,10:58:00,10:58:00,dom_stadtwerke,14
trip_2A_saturday_011,11:00:00,11:00:00,rathausplatz,15
trip_2A_saturday_011,11:02:00,11:02:00,moritzplatz,16
trip_2A_saturday_011,11:04:00,11:04:00,koenigsplatz,17
trip_2A_saturday_011,11:06:00,11:06:00,th_heuss_platz_ihk,18
trip_2A_saturday_011,11:08:00,11:08:00,rotes_tor,19
trip_2A_saturday_011,11:10:00,11:10:00,haunstetter_str,20
trip_2A_saturday_011,11:12:00,11:12:00,schertlinstr,21
trip_2A_saturday_011,11:14:00,11:14:00,berufsschule,22
trip_2A_saturday_011,11:16:00,11:16:00,sportanlage_sued,23
trip_2A_saturday_011,11:18:00,11:18:00,beim_duerren_ast,24
trip_2A_saturday_011,11:20:00,11:20:00,volkssiedlung,25
trip_2A_saturday_011,11:22:00,11:22:00,baugenossenschaft,26
trip_2A_saturday_011,11:24:00,11:24:00,hoetzelstr,27
trip_2A_saturday_011,11:26:00,11:26:00,haunstetten_nord,28
trip_2A_saturday_012,11:02:00,11:02:00,augsburg_west,1
trip_2A_saturday_012,11:04:00,11:04:00,uniklinik_bkh,2
trip_2A_saturday_012,11:06:00,11:06:00,stenglinstr,3
trip_2A_saturday_012,11:08:00,11:08:00,neusaesser_str,4
trip_2A_saturday_012,11:10:00,11:10:00,kriegshaber,5
trip_2A_saturday_012,11:12:00,11:12:00,schaertlstr,6
trip_2A_saturday_012,11:14:00,11:14:00,heimgarten,7
trip_2A_saturday_012,11:16:00,11:16:00,st_thaddaeus,8
trip_2A_saturday_012,11:18:00,11:18:00,oberhausen_bf,9
