trip_id,arrival_time,departure_time,stop_id,stop_sequence
trip_1A_holiday,12:34:00,12:34:00,polizeipraesidium,17
trip_1A_holiday,13:36:00,13:36:00,burgfrieden,18
trip_1A_holiday,13:38:00,13:38:00,bergstr,19
trip_1A_holiday,13:40:00,13:40:00,maria_stern,20
trip_1A_holiday,13:42:00,13:42:00,klausenberg,21
trip_1A_holiday,13:44:00,13:44:00,goeggingen_rathaus,22
trip_1A_holiday,13:46:00,13:46:00,hessing_kliniken,23
trip_1A_holiday,14:48:00,14:48:00,goeggingen,24
trip_1A_holiday,10:32:00,10:32:00,lechhausen_ostfr,1
trip_1A_holiday,10:34:00,10:34:00,kuka_partnachweg,2
trip_1A_holiday,10:36:00,10:36:00,curtiusstr,3
trip_1A_holiday,10:38:00,10:38:00,kulturstr,4
trip_1A_holiday,10:40:00,10:40:00,schleiermacherstr,5
trip_1A_holiday,11:42:00,11:42:00,lechhausen_schloessle,6
trip_1A_holiday,11:44:00,11:44:00,ulrichsbruecke,7
trip_1A_holiday,11:46:00,11:46:00,berliner_allee,8
trip_1A_holiday,11:48:00,11:48:00,jakobertor,9
trip_1A_holiday,11:50:00,11:50:00,fuggerei,10
trip_1A_holiday,11:52:00,11:52:00,pilgerhausstr,11
trip_1A_holiday,12:54:00,12:54:00,rathausplatz,12
trip_1A_holiday,12:56:00,12:56:00,moritzplatz,13
trip_1A_holiday,12:58:00,12:58:00,koenigsplatz,14
trip_1A_holiday,12:00:00,12:00:00,frohsinnstr,15
trip_1A_holiday,12:02:00,12:02:00,kongress_park,16
trip_1A_holiday,12:04:00,12:04:00,polizeipraesidium,17
trip_1A_holiday,13:06:00,13:06:00,burgfrieden,18
trip_1A_holiday,13:08:00,13:08:00,bergstr,19
trip_1A_holiday,13:10:00,13:10:00,maria_stern,20
trip_1A_holiday,13:12:00,13:12:00,klausenberg,21
trip_1A_holiday,13:14:00,13:14:00,goeggingen_rathaus,22
trip_1A_holiday,13:16:00,13:16:00,hessing_kliniken,23
trip_1A_holiday,14:18:00,14:18:00,goeggingen,24
trip_1A_holiday,11:02:00,11:02:00,lechhausen_ostfr,1
trip_1A_holiday,11:04:00,11:04:00,kuka_partnachweg,2
trip_1A_holiday,11:06:00,11:06:00,curtiusstr,3
trip_1A_holiday,11:08:00,11:08:00,kulturstr,4
trip_1A_holiday,11:10:00,11:10:00,schleiermacherstr,5
trip_1A_holiday,12:12:00,12:12:00,lechhausen_schloessle,6
trip_1A_holiday,12:14:00,12:14:00,ulrichsbruecke,7
trip_1A_holiday,12:16:00,12:16:00,berliner_allee,8
trip_1A_holiday,12:18:00,12:18:00,jakobertor,9
trip_1A_holiday,12:20:00,12:20:00,fuggerei,10
trip_1A_holiday,12:22:00,12:22:00,pilgerhausstr,11
trip_1A_holiday,13:24:00,13:24:00,rathausplatz,12
trip_1A_holiday,13:26:00,13:26:00,moritzplatz,13
trip_1A_holiday,13:28:00,13:28:00,koenigsplatz,14
trip_1A_holiday,13:30:00,13:30:00,frohsinnstr,15
trip_1A_holiday,13:32:00,13:32:00,kongress_park,16
trip_1A_holiday,13:34:00,13:34:00,polizeipraesidium,17
trip_1A_holiday,14:36:00,14:36:00,burgfrieden,18
trip_1A_holiday,14:38:00,14:38:00,bergstr,19
trip_1A_holiday,14:40:00,14:40:00,maria_stern,20
trip_1A_holiday,14:42:00,14:42:00,klausenberg,21
trip_1A_holiday,14:44:00,14:44:00,goeggingen_rathaus,22
trip_1A_holiday,14:46:00,14:46:00,hessing_kliniken,23
trip_1A_holiday,15:48:00,15:48:00,goeggingen,24
trip_1A_holiday,11:32:00,11:32:00,lechhausen_ostfr,1
trip_1A_holiday,11:34:00,11:34:00,kuka_partnachweg,2
trip_1A_holiday,11:36:00,11:36:00,curtiusstr,3
trip_1A_holiday,11:38:00,11:38:00,kulturstr,4
trip_1A_holiday,11:40:00,11:40:00,schleiermacherstr,5
trip_1A_holiday,12:42:00,12:42:00,lechhausen_schloessle,6
trip_1A_holiday,12:44:00,12:44:00,ulrichsbruecke,7
trip_1A_holiday,12:46:00,12:46:00,berliner_allee,8
trip_1A_holiday,12:48:00,12:48:00,jakobertor,9
trip_1A_holiday,12:50:00,12:50:00,fuggerei,10
trip_1A_holiday,12:52:00,12:52:00,pilgerhausstr,11
trip_1A_holiday,13:54:00,13:54:00,rathausplatz,12
trip_1A_holiday,13:56:00,13:56:00,moritzplatz,13
trip_1A_holiday,13:58:00,13:58:00,koenigsplatz,14
trip_1A_holiday,13:00:00,13:00:00,frohsinnstr,15
trip_1A_holiday,13:02:00,13:02:00,kongress_park,16
trip_1A_holiday,13:04:00,13:04:00,polizeipraesidium,17
trip_1A_holiday,14:06:00,14:06:00,burgfrieden,18
trip_1A_holiday,14:08:00,14:08:00,bergstr,19
trip_1A_holiday,14:10:00,14:10:00,maria_stern,20
trip_1A_holiday,14:12:00,14:12:00,klausenberg,21
trip_1A_holiday,14:14:00,14:14:00,goeggingen_rathaus,22
trip_1A_holiday,14:16:00,14:16:00,hessing_kliniken,23
trip_1A_holiday,15:18:00,15:18:00,goeggingen,24
trip_1A_holiday,12:02:00,12:02:00,lechhausen_ostfr,1
trip_1A_holiday,12:04:00,12:04:00,kuka_partnachweg,2
trip_1A_holiday,12:06:00,12:06:00,curtiusstr,3
trip_1A_holiday,12:08:00,12:08:00,kulturstr,4
trip_1A_holiday,12:10:00,12:10:00,schleiermacherstr,5
trip_1A_holiday,13:12:00,13:12:00,lechhausen_schloessle,6
trip_1A_holiday,13:14:00,13:14:00,ulrichsbruecke,7
trip_1A_holiday,13:16:00,13:16:00,berliner_allee,8
trip_1A_holiday,13:18:00,13:18:00,jakobertor,9
trip_1A_holiday,13:20:00,13:20:00,fuggerei,10
trip_1A_holiday,13:22:00,13:22:00,pilgerhausstr,11
trip_1A_holiday,14:24:00,14:24:00,rathausplatz,12
trip_1A_holiday,14:26:00,14:26:00,moritzplatz,13
trip_1A_holiday,14:28:00,14:28:00,koenigsplatz,14
trip_1A_holiday,14:30:00,14:30:00,frohsinnstr,15
trip_1A_holiday,14:32:00,14:32:00,kongress_park,16
trip_1A_holiday,14:34:00,14:34:00,polizeipraesidium,17
trip_1A_holiday,15:36:00,15:36:00,burgfrieden,18
trip_1A_holiday,15:38:00,15:38:00,bergstr,19
trip_1A_holiday,15:40:00,15:40:00,maria_stern,20
trip_1A_holiday,15:42:00,15:42:00,klausenberg,21
trip_1A_holiday,15:44:00,15:44:00,goeggingen_rathaus,22
trip_1A_holiday,15:46:00,15:46:00,hessing_kliniken,23
trip_1A_holiday,16:48:00,16:48:00,goeggingen,24
trip_1A_holiday,12:32:00,12:32:00,lechhausen_ostfr,1
trip_1A_holiday,12:34:00,12:34:00,kuka_partnachweg,2
trip_1A_holiday,12:36:00,12:36:00,curtiusstr,3
trip_1A_holiday,12:38:00,12:38:00,kulturstr,4
trip_1A_holiday,12:40:00,12:40:00,schleiermacherstr,5
trip_1A_holiday,13:42:00,13:42:00,lechhausen_schloessle,6
trip_1A_holiday,13:44:00,13:44:00,ulrichsbruecke,7
trip_1A_holiday,13:46:00,13:46:00,berliner_allee,8
trip_1A_holiday,13:48:00,13:48:00,jakobertor,9
trip_1A_holiday,13:50:00,13:50:00,fuggerei,10
trip_1A_holiday,13:52:00,13:52:00,pilgerhausstr,11
trip_1A_holiday,14:54:00,14:54:00,rathausplatz,12
trip_1A_holiday,14:56:00,14:56:00,moritzplatz,13
trip_1A_holiday,14:58:00,14:58:00,koenigsplatz,14
trip_1A_holiday,14:00:00,14:00:00,frohsinnstr,15
trip_1A_holiday,14:02:00,14:02:00,kongress_park,16
trip_1A_holiday,14:04:00,14:04:00,polizeipraesidium,17
trip_1A_holiday,15:06:00,15:06:00,burgfrieden,18
trip_1A_holiday,15:08:00,15:08:00,bergstr,19
trip_1A_holiday,15:10:00,15:10:00,maria_stern,20
trip_1A_holiday,15:12:00,15:12:00,klausenberg,21
trip_1A_holiday,15:14:00,15:14:00,goeggingen_rathaus,22
trip_1A_holiday,15:16:00,15:16:00,hessing_kliniken,23
trip_1A_holiday,16:18:00,16:18:00,goeggingen,24
trip_1A_holiday,13:02:00,13:02:00,lechhausen_ostfr,1
trip_1A_holiday,13:04:00,13:04:00,kuka_partnachweg,2
trip_1A_holiday,13:06:00,13:06:00,curtiusstr,3
trip_1A_holiday,13:08:00,13:08:00,kulturstr,4
trip_1A_holiday,13:10:00,13:10:00,schleiermacherstr,5
trip_1A_holiday,14:12:00,14:12:00,lechhausen_schloessle,6
trip_1A_holiday,14:14:00,14:14:00,ulrichsbruecke,7
trip_1A_holiday,14:16:00,14:16:00,berliner_allee,8
trip_1A_holiday,14:18:00,14:18:00,jakobertor,9
trip_1A_holiday,14:20:00,14:20:00,fuggerei,10
trip_1A_holiday,14:22:00,14:22:00,pilgerhausstr,11
trip_1A_holiday,15:24:00,15:24:00,rathausplatz,12
trip_1A_holiday,15:26:00,15:26:00,moritzplatz,13
trip_1A_holiday,15:28:00,15:28:00,koenigsplatz,14
trip_1A_holiday,15:30:00,15:30:00,frohsinnstr,15
trip_1A_holiday,15:32:00,15:32:00,kongress_park,16
trip_1A_holiday,15:34:00,15:34:00,polizeipraesidium,17
trip_1A_holiday,16:36:00,16:36:00,burgfrieden,18
trip_1A_holiday,16:38:00,16:38:00,bergstr,19
trip_1A_holiday,16:40:00,16:40:00,maria_stern,20
trip_1A_holiday,16:42:00,16:42:00,klausenberg,21
trip_1A_holiday,16:44:00,16:44:00,goeggingen_rathaus,22
trip_1A_holiday,16:46:00,16:46:00,hessing_kliniken,23
trip_1A_holiday,17:48:00,17:48:00,goeggingen,24
trip_1A_holiday,13:32:00,13:32:00,lechhausen_ostfr,1
trip_1A_holiday,13:34:00,13:34:00,kuka_partnachweg,2
trip_1A_holiday,13:36:00,13:36:00,curtiusstr,3
trip_1A_holiday,13:38:00,13:38:00,kulturstr,4
trip_1A_holiday,13:40:00,13:40:00,schleiermacherstr,5
trip_1A_holiday,14:42:00,14:42:00,lechhausen_schloessle,6
trip_1A_holiday,14:44:00,14:44:00,ulrichsbruecke,7
trip_1A_holiday,14:46:00,14:46:00,berliner_allee,8
trip_1A_holiday,14:48:00,14:48:00,jakobertor,9
trip_1A_holiday,14:50:00,14:50:00,fuggerei,10
trip_1A_holiday,14:52:00,14:52:00,pilgerhausstr,11
trip_1A_holiday,15:54:00,15:54:00,rathausplatz,12
trip_1A_holiday,15:56:00,15:56:00,moritzplatz,13
trip_1A_holiday,15:58:00,15:58:00,koenigsplatz,14
trip_1A_holiday,15:00:00,15:00:00,frohsinnstr,15
trip_1A_holiday,15:02:00,15:02:00,kongress_park,16
trip_1A_holiday,15:04:00,15:04:00,polizeipraesidium,17
trip_1A_holiday,16:06:00,16:06:00,burgfrieden,18
trip_1A_holiday,16:08:00,16:08:00,bergstr,19
trip_1A_holiday,16:10:00,16:10:00,maria_stern,20
trip_1A_holiday,16:12:00,16:12:00,klausenberg,21
trip_1A_holiday,16:14:00,16:14:00,goeggingen_rathaus,22
trip_1A_holiday,16:16:00,16:16:00,hessing_kliniken,23
trip_1A_holiday,17:18:00,17:18:00,goeggingen,24
trip_1A_holiday,14:02:00,14:02:00,lechhausen_ostfr,1
trip_1A_holiday,14:04:00,14:04:00,kuka_partnachweg,2
trip_1A_holiday,14:06:00,14:06:00,curtiusstr,3
trip_1A_holiday,14:08:00,14:08:00,kulturstr,4
trip_1A_holiday,14:10:00,14:10:00,schleiermacherstr,5
trip_1A_holiday,15:12:00,15:12:00,lechhausen_schloessle,6
trip_1A_holiday,15:14:00,15:14:00,ulrichsbruecke,7
trip_1A_holiday,15:16:00,15:16:00,berliner_allee,8
trip_1A_holiday,15:18:00,15:18:00,jakobertor,9
trip_1A_holiday,15:20:00,15:20:00,fuggerei,10
trip_1A_holiday,15:22:00,15:22:00,pilgerhausstr,11
trip_1A_holiday,16:24:00,16:24:00,rathausplatz,12
trip_1A_holiday,16:26:00,16:26:00,moritzplatz,13
trip_1A_holiday,16:28:00,16:28:00,koenigsplatz,14
trip_1A_holiday,16:30:00,16:30:00,frohsinnstr,15
trip_1A_holiday,16:32:00,16:32:00,kongress_park,16
trip_1A_holiday,16:34:00,16:34:00,polizeipraesidium,17
trip_1A_holiday,17:36:00,17:36:00,burgfrieden,18
trip_1A_holiday,17:38:00,17:38:00,bergstr,19
trip_1A_holiday,17:40:00,17:40:00,maria_stern,20
trip_1A_holiday,17:42:00,17:42:00,klausenberg,21
trip_1A_holiday,17:44:00,17:44:00,goeggingen_rathaus,22
trip_1A_holiday,17:46:00,17:46:00,hessing_kliniken,23
trip_1A_holiday,18:48:00,18:48:00,goeggingen,24
trip_1A_holiday,14:32:00,14:32:00,lechhausen_ostfr,1
trip_1A_holiday,14:34:00,14:34:00,kuka_partnachweg,2
trip_1A_holiday,14:36:00,14:36:00,curtiusstr,3
trip_1A_holiday,14:38:00,14:38:00,kulturstr,4
trip_1A_holiday,14:40:00,14:40:00,schleiermacherstr,5
trip_1A_holiday,15:42:00,15:42:00,lechhausen_schloessle,6
trip_1A_holiday,15:44:00,15:44:00,ulrichsbruecke,7
trip_1A_holiday,15:46:00,15:46:00,berliner_allee,8
trip_1A_holiday,15:48:00,15:48:00,jakobertor,9
trip_1A_holiday,15:50:00,15:50:00,fuggerei,10
trip_1A_holiday,15:52:00,15:52:00,pilgerhausstr,11
trip_1A_holiday,16:54:00,16:54:00,rathausplatz,12
trip_1A_holiday,16:56:00,16:56:00,moritzplatz,13
trip_1A_holiday,16:58:00,16:58:00,koenigsplatz,14
trip_1A_holiday,16:00:00,16:00:00,frohsinnstr,15
trip_1A_holiday,16:02:00,16:02:00,kongress_park,16
trip_1A_holiday,16:04:00,16:04:00,polizeipraesidium,17
trip_1A_holiday,17:06:00,17:06:00,burgfrieden,18
trip_1A_holiday,17:08:00,17:08:00,bergstr,19
trip_1A_holiday,17:10:00,17:10:00,maria_stern,20
trip_1A_holiday,17:12:00,17:12:00,klausenberg,21
trip_1A_holiday,17:14:00,17:14:00,goeggingen_rathaus,22
trip_1A_holiday,17:16:00,17:16:00,hessing_kliniken,23
trip_1A_holiday,18:18:00,18:18:00,goeggingen,24
trip_1A_holiday,15:02:00,15:02:00,lechhausen_ostfr,1
trip_1A_holiday,15:04:00,15:04:00,kuka_partnachweg,2
trip_1A_holiday,15:06:00,15:06:00,curtiusstr,3
trip_1A_holiday,15:08:00,15:08:00,kulturstr,4
trip_1A_holiday,15:10:00,15:10:00,schleiermacherstr,5
trip_1A_holiday,16:12:00,16:12:00,lechhausen_schloessle,6
trip_1A_holiday,16:14:00,16:14:00,ulrichsbruecke,7
trip_1A_holiday,16:16:00,16:16:00,berliner_allee,8
trip_1A_holiday,16:18:00,16:18:00,jakobertor,9
trip_1A_holiday,16:20:00,16:20:00,fuggerei,10
trip_1A_holiday,16:22:00,16:22:00,pilgerhausstr,11
trip_1A_holiday,17:24:00,17:24:00,rathausplatz,12
trip_1A_holiday,17:26:00,17:26:00,moritzplatz,13
trip_1A_holiday,17:28:00,17:28:00,koenigsplatz,14
trip_1A_holiday,17:30:00,17:30:00,frohsinnstr,15
trip_1A_holiday,17:32:00,17:32:00,kongress_park,16
trip_1A_holiday,17:34:00,17:34:00,polizeipraesidium,17
trip_1A_holiday,18:36:00,18:36:00,burgfrieden,18
trip_1A_holiday,18:38:00,18:38:00,bergstr,19
trip_1A_holiday,18:40:00,18:40:00,maria_stern,20
trip_1A_holiday,18:42:00,18:42:00,klausenberg,21
trip_1A_holiday,18:44:00,18:44:00,goeggingen_rathaus,22
trip_1A_holiday,18:46:00,18:46:00,hessing_kliniken,23
trip_1A_holiday,19:48:00,19:48:00,goeggingen,24
trip_1A_holiday,15:32:00,15:32:00,lechhausen_ostfr,1
trip_1A_holiday,15:34:00,15:34:00,kuka_partnachweg,2
trip_1A_holiday,15:36:00,15:36:00,curtiusstr,3
trip_1A_holiday,15:38:00,15:38:00,kulturstr,4
trip_1A_holiday,15:40:00,15:40:00,schleiermacherstr,5
trip_1A_holiday,16:42:00,16:42:00,lechhausen_schloessle,6
trip_1A_holiday,16:44:00,16:44:00,ulrichsbruecke,7
trip_1A_holiday,16:46:00,16:46:00,berliner_allee,8
trip_1A_holiday,16:48:00,16:48:00,jakobertor,9
trip_1A_holiday,16:50:00,16:50:00,fuggerei,10
trip_1A_holiday,16:52:00,16:52:00,pilgerhausstr,11
trip_1A_holiday,17:54:00,17:54:00,rathausplatz,12
trip_1A_holiday,17:56:00,17:56:00,moritzplatz,13
trip_1A_holiday,17:58:00,17:58:00,koenigsplatz,14
trip_1A_holiday,17:00:00,17:00:00,frohsinnstr,15
trip_1A_holiday,17:02:00,17:02:00,kongress_park,16
trip_1A_holiday,17:04:00,17:04:00,polizeipraesidium,17
trip_1A_holiday,18:06:00,18:06:00,burgfrieden,18
trip_1A_holiday,18:08:00,18:08:00,bergstr,19
trip_1A_holiday,18:10:00,18:10:00,maria_stern,20
trip_1A_holiday,18:12:00,18:12:00,klausenberg,21
trip_1A_holiday,18:14:00,18:14:00,goeggingen_rathaus,22
trip_1A_holiday,18:16:00,18:16:00,hessing_kliniken,23
trip_1A_holiday,19:18:00,19:18:00,goeggingen,24
trip_1A_holiday,16:02:00,16:02:00,lechhausen_ostfr,1
trip_1A_holiday,16:04:00,16:04:00,kuka_partnachweg,2
trip_1A_holiday,16:06:00,16:06:00,curtiusstr,3
trip_1A_holiday,16:08:00,16:08:00,kulturstr,4
trip_1A_holiday,16:10:00,16:10:00,schleiermacherstr,5
trip_1A_holiday,17:12:00,17:12:00,lechhausen_schloessle,6
trip_1A_holiday,17:14:00,17:14:00,ulrichsbruecke,7
trip_1A_holiday,17:16:00,17:16:00,berliner_allee,8
trip_1A_holiday,17:18:00,17:18:00,jakobertor,9
trip_1A_holiday,17:20:00,17:20:00,fuggerei,10
trip_1A_holiday,17:22:00,17:22:00,pilgerhausstr,11
trip_1A_holiday,18:24:00,18:24:00,rathausplatz,12
trip_1A_holiday,18:26:00,18:26:00,moritzplatz,13
trip_1A_holiday,18:28:00,18:28:00,koenigsplatz,14
trip_1A_holiday,18:30:00,18:30:00,frohsinnstr,15
trip_1A_holiday,18:32:00,18:32:00,kongress_park,16
trip_1A_holiday,18:34:00,18:34:00,polizeipraesidium,17
trip_1A_holiday,19:36:00,19:36:00,burgfrieden,18
trip_1A_holiday,19:38:00,19:38:00,bergstr,19
trip_1A_holiday,19:40:00,19:40:00,maria_stern,20
trip_1A_holiday,19:42:00,19:42:00,klausenberg,21
trip_1A_holiday,19:44:00,19:44:00,goeggingen_rathaus,22
trip_1A_holiday,19:46:00,19:46:00,hessing_kliniken,23
trip_1A_holiday,20:48:00,20:48:00,goeggingen,24
trip_1A_holiday,16:32:00,16:32:00,lechhausen_ostfr,1
trip_1A_holiday,16:34:00,16:34:00,kuka_partnachweg,2
trip_1A_holiday,16:36:00,16:36:00,curtiusstr,3
trip_1A_holiday,16:38:00,16:38:00,kulturstr,4
trip_1A_holiday,16:40:00,16:40:00,schleiermacherstr,5
trip_1A_holiday,17:42:00,17:42:00,lechhausen_schloessle,6
trip_1A_holiday,17:44:00,17:44:00,ulrichsbruecke,7
trip_1A_holiday,17:46:00,17:46:00,berliner_allee,8
trip_1A_holiday,17:48:00,17:48:00,jakobertor,9
trip_1A_holiday,17:50:00,17:50:00,fuggerei,10
trip_1A_holiday,17:52:00,17:52:00,pilgerhausstr,11
trip_1A_holiday,18:54:00,18:54:00,rathausplatz,12
trip_1A_holiday,18:56:00,18:56:00,moritzplatz,13
trip_1A_holiday,18:58:00,18:58:00,koenigsplatz,14
trip_1A_holiday,18:00:00,18:00:00,frohsinnstr,15
trip_1A_holiday,18:02:00,18:02:00,kongress_park,16
trip_1A_holiday,18:04:00,18:04:00,polizeipraesidium,17
trip_1A_holiday,19:06:00,19:06:00,burgfrieden,18
trip_1A_holiday,19:08:00,19:08:00,bergstr,19
trip_1A_holiday,19:10:00,19:10:00,maria_stern,20
trip_1A_holiday,19:12:00,19:12:00,klausenberg,21
trip_1A_holiday,19:14:00,19:14:00,goeggingen_rathaus,22
trip_1A_holiday,19:16:00,19:16:00,hessing_kliniken,23
trip_1A_holiday,20:18:00,20:18:00,goeggingen,24
trip_1A_holiday,17:02:00,17:02:00,lechhausen_ostfr,1
trip_1A_holiday,17:04:00,17:04:00,kuka_partnachweg,2
trip_1A_holiday,17:06:00,17:06:00,curtiusstr,3
trip_1A_holiday,17:08:00,17:08:00,kulturstr,4
trip_1A_holiday,17:10:00,17:10:00,schleiermacherstr,5
trip_1A_holiday,18:12:00,18:12:00,lechhausen_schloessle,6
trip_1A_holiday,18:14:00,18:14:00,ulrichsbruecke,7
trip_1A_holiday,18:16:00,18:16:00,berliner_allee,8
trip_1A_holiday,18:18:00,18:18:00,jakobertor,9
trip_1A_holiday,18:20:00,18:20:00,fuggerei,10
trip_1A_holiday,18:22:00,18:22:00,pilgerhausstr,11
trip_1A_holiday,19:24:00,19:24:00,rathausplatz,12
trip_1A_holiday,19:26:00,19:26:00,moritzplatz,13
trip_1A_holiday,19:28:00,19:28:00,koenigsplatz,14
trip_1A_holiday,19:30:00,19:30:00,frohsinnstr,15
trip_1A_holiday,19:32:00,19:32:00,kongress_park,16
trip_1A_holiday,19:34:00,19:34:00,polizeipraesidium,17
trip_1A_holiday,20:36:00,20:36:00,burgfrieden,18
trip_1A_holiday,20:38:00,20:38:00,bergstr,19
trip_1A_holiday,20:40:00,20:40:00,maria_stern,20
trip_1A_holiday,20:42:00,20:42:00,klausenberg,21
trip_1A_holiday,20:44:00,20:44:00,goeggingen_rathaus,22
trip_1A_holiday,20:46:00,20:46:00,hessing_kliniken,23
trip_1A_holiday,21:48:00,21:48:00,goeggingen,24
trip_1A_holiday,17:32:00,17:32:00,lechhausen_ostfr,1
trip_1A_holiday,17:34:00,17:34:00,kuka_partnachweg,2
trip_1A_holiday,17:36:00,17:36:00,curtiusstr,3
trip_1A_holiday,17:38:00,17:38:00,kulturstr,4
trip_1A_holiday,17:40:00,17:40:00,schleiermacherstr,5
trip_1A_holiday,18:42:00,18:42:00,lechhausen_schloessle,6
trip_1A_holiday,18:44:00,18:44:00,ulrichsbruecke,7
trip_1A_holiday,18:46:00,18:46:00,berliner_allee,8
trip_1A_holiday,18:48:00,18:48:00,jakobertor,9
trip_1A_holiday,18:50:00,18:50:00,fuggerei,10
trip_1A_holiday,18:52:00,18:52:00,pilgerhausstr,11
trip_1A_holiday,19:54:00,19:54:00,rathausplatz,12
trip_1A_holiday,19:56:00,19:56:00,moritzplatz,13
trip_1A_holiday,19:58:00,19:58:00,koenigsplatz,14
trip_1A_holiday,19:00:00,19:00:00,frohsinnstr,15
trip_1A_holiday,19:02:00,19:02:00,kongress_park,16
trip_1A_holiday,19:04:00,19:04:00,polizeipraesidium,17
trip_1A_holiday,20:06:00,20:06:00,burgfrieden,18
trip_1A_holiday,20:08:00,20:08:00,bergstr,19
trip_1A_holiday,20:10:00,20:10:00,maria_stern,20
trip_1A_holiday,20:12:00,20:12:00,klausenberg,21
trip_1A_holiday,20:14:00,20:14:00,goeggingen_rathaus,22
trip_1A_holiday,20:16:00,20:16:00,hessing_kliniken,23
trip_1A_holiday,21:18:00,21:18:00,goeggingen,24
trip_1A_holiday,18:02:00,18:02:00,lechhausen_ostfr,1
trip_1A_holiday,18:04:00,18:04:00,kuka_partnachweg,2
trip_1A_holiday,18:06:00,18:06:00,curtiusstr,3
trip_1A_holiday,18:08:00,18:08:00,kulturstr,4
trip_1A_holiday,18:10:00,18:10:00,schleiermacherstr,5
trip_1A_holiday,19:12:00,19:12:00,lechhausen_schloessle,6
trip_1A_holiday,19:14:00,19:14:00,ulrichsbruecke,7
trip_1A_holiday,19:16:00,19:16:00,berliner_allee,8
trip_1A_holiday,19:18:00,19:18:00,jakobertor,9
trip_1A_holiday,19:20:00,19:20:00,fuggerei,10
trip_1A_holiday,19:22:00,19:22:00,pilgerhausstr,11
trip_1A_holiday,20:24:00,20:24:00,rathausplatz,12
trip_1A_holiday,20:26:00,20:26:00,moritzplatz,13
trip_1A_holiday,20:28:00,20:28:00,koenigsplatz,14
trip_1A_holiday,20:30:00,20:30:00,frohsinnstr,15
trip_1A_holiday,20:32:00,20:32:00,kongress_park,16
trip_1A_holiday,20:34:00,20:34:00,polizeipraesidium,17
trip_1A_holiday,21:36:00,21:36:00,burgfrieden,18
trip_1A_holiday,21:38:00,21:38:00,bergstr,19
trip_1A_holiday,21:40:00,21:40:00,maria_stern,20
trip_1A_holiday,21:42:00,21:42:00,klausenberg,21
trip_1A_holiday,21:44:00,21:44:00,goeggingen_rathaus,22
trip_1A_holiday,21:46:00,21:46:00,hessing_kliniken,23
trip_1A_holiday,22:48:00,22:48:00,goeggingen,24
trip_1A_holiday,18:32:00,18:32:00,lechhausen_ostfr,1
trip_1A_holiday,18:34:00,18:34:00,kuka_partnachweg,2
trip_1A_holiday,18:36:00,18:36:00,curtiusstr,3
trip_1A_holiday,18:38:00,18:38:00,kulturstr,4
trip_1A_holiday,18:40:00,18:40:00,schleiermacherstr,5
trip_1A_holiday,19:42:00,19:42:00,lechhausen_schloessle,6
trip_1A_holiday,19:44:00,19:44:00,ulrichsbruecke,7
trip_1A_holiday,19:46:00,19:46:00,berliner_allee,8
trip_1A_holiday,19:48:00,19:48:00,jakobertor,9
trip_1A_holiday,19:50:00,19:50:00,fuggerei,10
trip_1A_holiday,19:52:00,19:52:00,pilgerhausstr,11
trip_1A_holiday,20:54:00,20:54:00,rathausplatz,12
trip_1A_holiday,20:56:00,20:56:00,moritzplatz,13
trip_1A_holiday,20:58:00,20:58:00,koenigsplatz,14
trip_1A_holiday,20:00:00,20:00:00,frohsinnstr,15
trip_1A_holiday,20:02:00,20:02:00,kongress_park,16
trip_1A_holiday,20:04:00,20:04:00,polizeipraesidium,17
trip_1A_holiday,21:06:00,21:06:00,burgfrieden,18
trip_1A_holiday,21:08:00,21:08:00,bergstr,19
trip_1A_holiday,21:10:00,21:10:00,maria_stern,20
trip_1A_holiday,21:12:00,21:12:00,klausenberg,21
trip_1A_holiday,21:14:00,21:14:00,goeggingen_rathaus,22
trip_1A_holiday,21:16:00,21:16:00,hessing_kliniken,23
trip_1A_holiday,22:18:00,22:18:00,goeggingen,24
trip_1A_holiday,19:02:00,19:02:00,lechhausen_ostfr,1
trip_1A_holiday,19:04:00,19:04:00,kuka_partnachweg,2
trip_1A_holiday,19:06:00,19:06:00,curtiusstr,3
trip_1A_holiday,19:08:00,19:08:00,kulturstr,4
trip_1A_holiday,19:10:00,19:10:00,schleiermacherstr,5
trip_1A_holiday,20:12:00,20:12:00,lechhausen_schloessle,6
trip_1A_holiday,20:14:00,20:14:00,ulrichsbruecke,7
trip_1A_holiday,20:16:00,20:16:00,berliner_allee,8
trip_1A_holiday,20:18:00,20:18:00,jakobertor,9
trip_1A_holiday,20:20:00,20:20:00,fuggerei,10
trip_1A_holiday,20:22:00,20:22:00,pilgerhausstr,11
trip_1A_holiday,21:24:00,21:24:00,rathausplatz,12
trip_1A_holiday,21:26:00,21:26:00,moritzplatz,13
trip_1A_holiday,21:28:00,21:28:00,koenigsplatz,14
trip_1A_holiday,21:30:00,21:30:00,frohsinnstr,15
trip_1A_holiday,21:32:00,21:32:00,kongress_park,16
trip_1A_holiday,21:34:00,21:34:00,polizeipraesidium,17
trip_1A_holiday,22:36:00,22:36:00,burgfrieden,18
trip_1A_holiday,22:38:00,22:38:00,bergstr,19
trip_1A_holiday,22:40:00,22:40:00,maria_stern,20
trip_1A_holiday,22:42:00,22:42:00,klausenberg,21
trip_1A_holiday,22:44:00,22:44:00,goeggingen_rathaus,22
trip_1A_holiday,22:46:00,22:46:00,hessing_kliniken,23
